date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:28	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-5a4acf34b5a56%22	https://analytics.soccerment.com/robots.txt		(from )
23:23:30	272920/272920	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:48:56%20GMT	https://analytics.soccerment.com/	F:Versus/versus/analytics.soccerment.com/index.html	(from )
23:23:31	370045/370045	---MCZ	200	added ('OK')	text/css	etag:%225a57d-5d359030a12d7-gzip%22	https://analytics.soccerment.com/css/app.css	F:Versus/versus/analytics.soccerment.com/css/app.css	(from https://analytics.soccerment.com/)
23:23:31	1369/1369	---M-Z	200	added ('OK')	text/css	etag:%22559-5d359030a12d7-gzip%22	https://analytics.soccerment.com/css/dashboard.css	F:Versus/versus/analytics.soccerment.com/css/dashboard.css	(from https://analytics.soccerment.com/)
23:23:31	54/54	---MCZ	302	error ('Found')	text/plain	date:Thu,%2014%20Apr%202022%2017:48:59%20GMT	https://unpkg.com/swiper/css/swiper.min.css	F:Versus/versus/unpkg.com/swiper/css/swiper.min.2.delayed	(from https://analytics.soccerment.com/)
23:23:31	49/49	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%2231-Mtpf+5eNQ65jKWFL/snCJdwQNRY%22	https://unpkg.com/swiper@8.1.0/css/swiper.min.css	F:Versus/versus/unpkg.com/swiper@8.1.0/css/swiper.min.css	(from https://analytics.soccerment.com/)
23:23:32	6802/6802	---M--	200	added ('OK')	image/png	etag:%221a92-5a4c0703fecab%22	https://analytics.soccerment.com/favicon-96x96.png	F:Versus/versus/analytics.soccerment.com/favicon-96x96.png	(from https://analytics.soccerment.com/)
23:23:32	13428/13428	---M--	200	added ('OK')	image/png	etag:%223474-5a4c0703fdd0b%22	https://analytics.soccerment.com/apple-icon.png	F:Versus/versus/analytics.soccerment.com/apple-icon.png	(from https://analytics.soccerment.com/)
23:23:33	12854/12854	---M--	200	added ('OK')	image/png	etag:%223236-5a4c0703fdd0b%22	https://analytics.soccerment.com/android-icon-192x192.png	F:Versus/versus/analytics.soccerment.com/android-icon-192x192.png	(from https://analytics.soccerment.com/)
23:23:33	2378/2378	---M--	200	added ('OK')	image/png	etag:%2294a-5a4c0703fecab%22	https://analytics.soccerment.com/favicon-32x32.png	F:Versus/versus/analytics.soccerment.com/favicon-32x32.png	(from https://analytics.soccerment.com/)
23:23:33	14116/14116	---M--	200	added ('OK')	image/png	etag:%223724-5a4c0703fdd0b%22	https://analytics.soccerment.com/apple-icon-180x180.png	F:Versus/versus/analytics.soccerment.com/apple-icon-180x180.png	(from https://analytics.soccerment.com/)
23:23:34	578/578	---M-Z	200	added ('OK')	application/javascript	etag:%226253e3ea-19f%22	http://cdn.iubenda.com/cs/iubenda_cs.js	F:Versus/versus/cdn.iubenda.com/cs/iubenda_cs.js	(from https://analytics.soccerment.com/)
23:23:34	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2014%20Apr%202022%2017:49:02%20GMT	https://www.googletagmanager.com/gtm.js?id=	F:Versus/versus/www.googletagmanager.com/gtm.a5445.delayed	(from https://analytics.soccerment.com/)
23:23:35	101850/101850	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2014%20Apr%202022%2017:49:02%20GMT	https://connect.facebook.net/en_US/fbevents.js	F:Versus/versus/connect.facebook.net/en_US/fbevents.js	(from https://analytics.soccerment.com/)
23:23:35	50/50	---M--	200	added ('OK')	application/javascript	etag:%22104d46a3208b40e8ded389332f5a78a3%22	https://chimpstatic.com/mcjs-connected/js/users/a45f8e699382a58e294fcb238/91bdee0b023471fe920f1640e.js	F:Versus/versus/chimpstatic.com/mcjs-connected/js/users/a45f8e699382a58e294fcb238/91bdee0b023471fe920f1640e.js	(from https://analytics.soccerment.com/)
23:23:35	3473/3473	---M--	200	added ('OK')	image/png	etag:%22d91-5a4c0704163ad%22	https://analytics.soccerment.com/images/logo-soccermenthdpi.png	F:Versus/versus/analytics.soccerment.com/images/logo-soccermenthdpi.png	(from https://analytics.soccerment.com/)
23:23:36	6910/6910	---M--	200	added ('OK')	image/png	etag:%221afe-5a4c07041734d%22	https://analytics.soccerment.com/images/soccerment-name.png	F:Versus/versus/analytics.soccerment.com/images/soccerment-name.png	(from https://analytics.soccerment.com/)
23:23:37	88368/88368	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:04%20GMT	https://analytics.soccerment.com/en/player-smart-search	F:Versus/versus/analytics.soccerment.com/en/player-smart-search.html	(from https://analytics.soccerment.com/)
23:23:38	30507/30507	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:05%20GMT	https://analytics.soccerment.com/en/live-results	F:Versus/versus/analytics.soccerment.com/en/live-results.html	(from https://analytics.soccerment.com/)
23:23:38	17464/17464	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:05%20GMT	https://analytics.soccerment.com/login	F:Versus/versus/analytics.soccerment.com/login.html	(from https://analytics.soccerment.com/)
23:23:38	16484/16484	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:06%20GMT	https://analytics.soccerment.com/signup	F:Versus/versus/analytics.soccerment.com/signup.html	(from https://analytics.soccerment.com/)
23:23:39	13358/13358	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:06%20GMT	https://analytics.soccerment.com/en/invite	F:Versus/versus/analytics.soccerment.com/en/invite.html	(from https://analytics.soccerment.com/)
23:23:40	68108/68108	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:06%20GMT	https://analytics.soccerment.com/en/league/premier_league	F:Versus/versus/analytics.soccerment.com/en/league/premier_league.html	(from https://analytics.soccerment.com/)
23:23:41	68221/68221	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:07%20GMT	https://analytics.soccerment.com/en/league/la_liga	F:Versus/versus/analytics.soccerment.com/en/league/la_liga.html	(from https://analytics.soccerment.com/)
23:23:47	67391/67391	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:12%20GMT	https://analytics.soccerment.com/en/league/ligue_1	F:Versus/versus/analytics.soccerment.com/en/league/ligue_1.html	(from https://analytics.soccerment.com/)
23:23:49	63227/63227	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:15%20GMT	https://analytics.soccerment.com/en/league/primeira_liga	F:Versus/versus/analytics.soccerment.com/en/league/primeira_liga.html	(from https://analytics.soccerment.com/)
23:23:57	77838/77838	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:24%20GMT	https://analytics.soccerment.com/en/league/jupiler_pro_league	F:Versus/versus/analytics.soccerment.com/en/league/jupiler_pro_league.html	(from https://analytics.soccerment.com/)
23:24:00	97582/97582	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:26%20GMT	https://analytics.soccerment.com/en/league/championship	F:Versus/versus/analytics.soccerment.com/en/league/championship.html	(from https://analytics.soccerment.com/)
23:24:01	83806/83806	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:28%20GMT	https://analytics.soccerment.com/en/league/serie_b	F:Versus/versus/analytics.soccerment.com/en/league/serie_b.html	(from https://analytics.soccerment.com/)
23:24:03	90926/90926	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:29%20GMT	https://analytics.soccerment.com/en/league/segunda_division	F:Versus/versus/analytics.soccerment.com/en/league/segunda_division.html	(from https://analytics.soccerment.com/)
23:24:03	78325/78325	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:30%20GMT	https://analytics.soccerment.com/en/league/2_bundesliga	F:Versus/versus/analytics.soccerment.com/en/league/2_bundesliga.html	(from https://analytics.soccerment.com/)
23:24:04	83580/83580	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:31%20GMT	https://analytics.soccerment.com/en/league/ligue_2	F:Versus/versus/analytics.soccerment.com/en/league/ligue_2.html	(from https://analytics.soccerment.com/)
23:24:05	960/960	---M--	200	added ('OK')	image/svg+xml	etag:%223c0-5d359030a3216%22	https://analytics.soccerment.com/images/flags/england.svg	F:Versus/versus/analytics.soccerment.com/images/flags/england.svg	(from https://analytics.soccerment.com/)
23:24:05	288/288	---M--	200	added ('OK')	image/svg+xml	etag:%22120-5d359030a41b6%22	https://analytics.soccerment.com/images/flags/spain.svg	F:Versus/versus/analytics.soccerment.com/images/flags/spain.svg	(from https://analytics.soccerment.com/)
23:24:06	798/798	---M--	200	added ('OK')	image/svg+xml	etag:%2231e-5d359030a3216%22	https://analytics.soccerment.com/images/flags/italy.svg	F:Versus/versus/analytics.soccerment.com/images/flags/italy.svg	(from https://analytics.soccerment.com/)
23:24:06	682/682	---M--	200	added ('OK')	image/svg+xml	etag:%222aa-5d359030a3216%22	https://analytics.soccerment.com/images/flags/germany.svg	F:Versus/versus/analytics.soccerment.com/images/flags/germany.svg	(from https://analytics.soccerment.com/)
23:24:06	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%2213d-5d359030a3216%22	https://analytics.soccerment.com/images/flags/france.svg	F:Versus/versus/analytics.soccerment.com/images/flags/france.svg	(from https://analytics.soccerment.com/)
23:24:07	483/483	---M--	200	added ('OK')	image/svg+xml	etag:%221e3-5d359030a41b6%22	https://analytics.soccerment.com/images/flags/portugal.svg	F:Versus/versus/analytics.soccerment.com/images/flags/portugal.svg	(from https://analytics.soccerment.com/)
23:24:07	704/704	---M--	200	added ('OK')	image/svg+xml	etag:%222c0-5d359030a41b6%22	https://analytics.soccerment.com/images/flags/netherlands.svg	F:Versus/versus/analytics.soccerment.com/images/flags/netherlands.svg	(from https://analytics.soccerment.com/)
23:24:08	1128/1128	---M--	200	added ('OK')	image/svg+xml	etag:%22468-5d359030a5156%22	https://analytics.soccerment.com/images/flags/turkey.svg	F:Versus/versus/analytics.soccerment.com/images/flags/turkey.svg	(from https://analytics.soccerment.com/)
23:24:08	701/701	---M--	200	added ('OK')	image/svg+xml	etag:%222bd-5d359030a3216%22	https://analytics.soccerment.com/images/flags/belgium.svg	F:Versus/versus/analytics.soccerment.com/images/flags/belgium.svg	(from https://analytics.soccerment.com/)
23:24:08	227/227	---M--	200	added ('OK')	image/png	etag:%22e3-5a4c07041446d%22	https://analytics.soccerment.com/images/landingpage/tracciato-divisione.png	F:Versus/versus/analytics.soccerment.com/images/landingpage/tracciato-divisione.png	(from https://analytics.soccerment.com/)
23:24:10	35665/35665	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:36%20GMT	https://analytics.soccerment.com/en/player/56764/robert-lewandowski-1988-08-21	F:Versus/versus/analytics.soccerment.com/en/player/56764/robert-lewandowski-1988-08-21.html	(from https://analytics.soccerment.com/)
23:24:13	115580/115580	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:39%20GMT	https://analytics.soccerment.com/en/team/bayern	F:Versus/versus/analytics.soccerment.com/en/team/bayern.html	(from https://analytics.soccerment.com/)
23:24:14	28448/28448	---M--	200	added ('OK')	image/png	etag:%22351b8aa1f51e04c1e1d1e630a564a67a%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/robert-lewandowski-1988-08-21.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/robert-lewandowski-1988-08-21.png	(from https://analytics.soccerment.com/)
23:24:16	35571/35571	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:42%20GMT	https://analytics.soccerment.com/en/player/118748/mohamed-salah-1992-06-15	F:Versus/versus/analytics.soccerment.com/en/player/118748/mohamed-salah-1992-06-15.html	(from https://analytics.soccerment.com/)
23:24:18	149198/149198	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:44%20GMT	https://analytics.soccerment.com/en/team/liverpool	F:Versus/versus/analytics.soccerment.com/en/team/liverpool.html	(from https://analytics.soccerment.com/)
23:24:19	5115/5115	---M--	200	added ('OK')	image/png	etag:%22eaa456d3f9c4b1e8efa88e608c8d0888%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/liverpool_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/liverpool_s.png	(from https://analytics.soccerment.com/)
23:24:21	35542/35542	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:47%20GMT	https://analytics.soccerment.com/en/player/19927/karim-benzema-1987-12-19	F:Versus/versus/analytics.soccerment.com/en/player/19927/karim-benzema-1987-12-19.html	(from https://analytics.soccerment.com/)
23:24:24	92737/92737	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:49%20GMT	https://analytics.soccerment.com/en/team/real-madrid	F:Versus/versus/analytics.soccerment.com/en/team/real-madrid.html	(from https://analytics.soccerment.com/)
23:24:24	4870/4870	---M--	200	added ('OK')	image/png	etag:%22d941789d1cef94b5856f2d48ac387c40%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/real_madrid_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/real_madrid_s.png	(from https://analytics.soccerment.com/)
23:24:27	35458/35458	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:52%20GMT	https://analytics.soccerment.com/en/player/59046/ciro-immobile-1990-02-20	F:Versus/versus/analytics.soccerment.com/en/player/59046/ciro-immobile-1990-02-20.html	(from https://analytics.soccerment.com/)
23:24:29	89347/89347	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:55%20GMT	https://analytics.soccerment.com/en/team/lazio	F:Versus/versus/analytics.soccerment.com/en/team/lazio.html	(from https://analytics.soccerment.com/)
23:24:30	2569/2569	---M--	200	added ('OK')	image/png	etag:%22a8a8f92a78d2fe7f916474048b1969b0%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/ss_lazio_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/ss_lazio_s.png	(from https://analytics.soccerment.com/)
23:24:31	36295/36295	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:49:57%20GMT	https://analytics.soccerment.com/en/player/173879/tammy-abraham-1997-10-02	F:Versus/versus/analytics.soccerment.com/en/player/173879/tammy-abraham-1997-10-02.html	(from https://analytics.soccerment.com/)
23:24:34	106920/106920	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:00%20GMT	https://analytics.soccerment.com/en/team/roma	F:Versus/versus/analytics.soccerment.com/en/team/roma.html	(from https://analytics.soccerment.com/)
23:24:35	3823/3823	---M--	200	added ('OK')	image/png	etag:%2221e9c5d2fa61ec37230d68eec0244721%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/as_roma_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/as_roma_s.png	(from https://analytics.soccerment.com/)
23:24:37	35881/35881	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:03%20GMT	https://analytics.soccerment.com/en/player/169187/trent-alexander-arnold-1998-10-07	F:Versus/versus/analytics.soccerment.com/en/player/169187/trent-alexander-arnold-1998-10-07.html	(from https://analytics.soccerment.com/)
23:24:38	10464/10464	---M--	200	added ('OK')	image/png	etag:%22a0ccc369923d8b85428d6a7461ece8e0%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/trent-alexander-arnold-1998-10-07.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/trent-alexander-arnold-1998-10-07.png	(from https://analytics.soccerment.com/)
23:24:39	33449/33449	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:05%20GMT	https://analytics.soccerment.com/en/player/243309/david-raum-1998-04-22	F:Versus/versus/analytics.soccerment.com/en/player/243309/david-raum-1998-04-22.html	(from https://analytics.soccerment.com/)
23:24:42	87332/87332	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:08%20GMT	https://analytics.soccerment.com/en/team/hoffenheim	F:Versus/versus/analytics.soccerment.com/en/team/hoffenheim.html	(from https://analytics.soccerment.com/)
23:24:43	3731/3731	---M--	200	added ('OK')	image/png	etag:%227c351a81ce51e5a6846b758128ea4588%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/tsg_hoffenheim_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/tsg_hoffenheim_s.png	(from https://analytics.soccerment.com/)
23:24:45	35618/35618	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:11%20GMT	https://analytics.soccerment.com/en/player/55634/thomas-muller-1989-09-13	F:Versus/versus/analytics.soccerment.com/en/player/55634/thomas-muller-1989-09-13.html	(from https://analytics.soccerment.com/)
23:24:46	6191/6191	---M--	200	added ('OK')	image/png	etag:%22053b01a7a68bdfecd9d29c50f85eca6b%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/fc_bayern_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/fc_bayern_s.png	(from https://analytics.soccerment.com/)
23:24:48	34459/34459	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:14%20GMT	https://analytics.soccerment.com/en/player/159967/benjamin-bourigeaud-1994-01-14	F:Versus/versus/analytics.soccerment.com/en/player/159967/benjamin-bourigeaud-1994-01-14.html	(from https://analytics.soccerment.com/)
23:24:51	85117/85117	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:16%20GMT	https://analytics.soccerment.com/en/team/rennes	F:Versus/versus/analytics.soccerment.com/en/team/rennes.html	(from https://analytics.soccerment.com/)
23:24:52	4094/4094	---M--	200	added ('OK')	image/png	etag:%222b3455837034a4501674f022d5b42dfb%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/rennes_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/rennes_s.png	(from https://analytics.soccerment.com/)
23:24:54	35605/35605	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:20%20GMT	https://analytics.soccerment.com/en/player/37901/dimitri-payet-1987-03-29	F:Versus/versus/analytics.soccerment.com/en/player/37901/dimitri-payet-1987-03-29.html	(from https://analytics.soccerment.com/)
23:24:58	94726/94726	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:23%20GMT	https://analytics.soccerment.com/en/team/marseille	F:Versus/versus/analytics.soccerment.com/en/team/marseille.html	(from https://analytics.soccerment.com/)
23:24:58	3812/3812	---M--	200	added ('OK')	image/png	etag:%222e2f7c4e921f469b69e74271b4879f97%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/marseille_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/marseille_s.png	(from https://analytics.soccerment.com/)
23:25:00	13487/13487	---M--	200	added ('OK')	image/png	etag:%224bcd1b7eabcc46b05bf5db119ad1dd3d%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/mohamed-salah-1992-06-15.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/mohamed-salah-1992-06-15.png	(from https://analytics.soccerment.com/)
23:25:02	35438/35438	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:28%20GMT	https://analytics.soccerment.com/en/player/133798/serge-gnabry-1995-07-14	F:Versus/versus/analytics.soccerment.com/en/player/133798/serge-gnabry-1995-07-14.html	(from https://analytics.soccerment.com/)
23:25:05	34949/34949	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:31%20GMT	https://analytics.soccerment.com/en/player/167443/gaetan-laborde-1994-05-03	F:Versus/versus/analytics.soccerment.com/en/player/167443/gaetan-laborde-1994-05-03.html	(from https://analytics.soccerment.com/)
23:25:06	35793/35793	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:32%20GMT	https://analytics.soccerment.com/en/player/246333/vinicius-junior-2000-07-12	F:Versus/versus/analytics.soccerment.com/en/player/246333/vinicius-junior-2000-07-12.html	(from https://analytics.soccerment.com/)
23:25:08	35402/35402	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:34%20GMT	https://analytics.soccerment.com/en/player/19054/lionel-messi-1987-06-24	F:Versus/versus/analytics.soccerment.com/en/player/19054/lionel-messi-1987-06-24.html	(from https://analytics.soccerment.com/)
23:25:10	107995/107995	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:36%20GMT	https://analytics.soccerment.com/en/team/psg	F:Versus/versus/analytics.soccerment.com/en/team/psg.html	(from https://analytics.soccerment.com/)
23:25:11	5946/5946	---M--	200	added ('OK')	image/png	etag:%2266386c75b407606c49bd1473ce1baf9e%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/paris_sg_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/paris_sg_s.png	(from https://analytics.soccerment.com/)
23:25:13	35559/35559	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:39%20GMT	https://analytics.soccerment.com/en/player/121145/joao-cancelo-1994-05-27	F:Versus/versus/analytics.soccerment.com/en/player/121145/joao-cancelo-1994-05-27.html	(from https://analytics.soccerment.com/)
23:25:15	145158/145158	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:41%20GMT	https://analytics.soccerment.com/en/team/man-city	F:Versus/versus/analytics.soccerment.com/en/team/man-city.html	(from https://analytics.soccerment.com/)
23:25:16	6103/6103	---M--	200	added ('OK')	image/png	etag:%22caea1bd6f477db266f45c7a9393cade8%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/man_city_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/man_city_s.png	(from https://analytics.soccerment.com/)
23:25:18	10705/10705	---M--	200	added ('OK')	image/png	etag:%2285469e699b2c1987073f56b8160c1be0%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/vinicius-junior-2000-07-12.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/vinicius-junior-2000-07-12.png	(from https://analytics.soccerment.com/)
23:25:20	35482/35482	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:46%20GMT	https://analytics.soccerment.com/en/player/220160/kylian-mbappe-1998-12-20	F:Versus/versus/analytics.soccerment.com/en/player/220160/kylian-mbappe-1998-12-20.html	(from https://analytics.soccerment.com/)
23:25:22	34945/34945	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:48%20GMT	https://analytics.soccerment.com/en/player/223340/bukayo-saka-2001-09-05	F:Versus/versus/analytics.soccerment.com/en/player/223340/bukayo-saka-2001-09-05.html	(from https://analytics.soccerment.com/)
23:25:24	110917/110917	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:50%20GMT	https://analytics.soccerment.com/en/team/arsenal	F:Versus/versus/analytics.soccerment.com/en/team/arsenal.html	(from https://analytics.soccerment.com/)
23:25:25	4218/4218	---M--	200	added ('OK')	image/png	etag:%22ae3dfcde4f7dd5111c399c6bb65fe450%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/arsenal_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/arsenal_s.png	(from https://analytics.soccerment.com/)
23:25:27	35520/35520	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:52%20GMT	https://analytics.soccerment.com/en/player/85971/son-heung-min-1992-07-08	F:Versus/versus/analytics.soccerment.com/en/player/85971/son-heung-min-1992-07-08.html	(from https://analytics.soccerment.com/)
23:25:29	89100/89100	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:55%20GMT	https://analytics.soccerment.com/en/team/tottenham	F:Versus/versus/analytics.soccerment.com/en/team/tottenham.html	(from https://analytics.soccerment.com/)
23:25:30	2049/2049	---M--	200	added ('OK')	image/png	etag:%2218993a265125d244376473664aaee082%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/spurs_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/spurs_s.png	(from https://analytics.soccerment.com/)
23:25:32	33481/33481	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:50:58%20GMT	https://analytics.soccerment.com/en/player/477424/josko-gvardiol-2002-01-23	F:Versus/versus/analytics.soccerment.com/en/player/477424/josko-gvardiol-2002-01-23.html	(from https://analytics.soccerment.com/)
23:25:36	73691/73691	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:51:01%20GMT	https://analytics.soccerment.com/en/team/rb-leipzig	F:Versus/versus/analytics.soccerment.com/en/team/rb-leipzig.html	(from https://analytics.soccerment.com/)
23:25:37	2657/2657	---M--	200	added ('OK')	image/png	etag:%229805779e8b16f67c7bd566547502ea44%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/rb_leipzig_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/rb_leipzig_s.png	(from https://analytics.soccerment.com/)
23:25:39	33591/33591	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:51:05%20GMT	https://analytics.soccerment.com/en/player/219961/raphinha-1996-12-14	F:Versus/versus/analytics.soccerment.com/en/player/219961/raphinha-1996-12-14.html	(from https://analytics.soccerment.com/)
23:25:41	94363/94363	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:51:07%20GMT	https://analytics.soccerment.com/en/team/leeds-utd	F:Versus/versus/analytics.soccerment.com/en/team/leeds-utd.html	(from https://analytics.soccerment.com/)
23:25:42	3914/3914	---M--	200	added ('OK')	image/png	etag:%22ed00efd6ff67db2189fbe394d4289409%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/leeds_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/leeds_s.png	(from https://analytics.soccerment.com/)
23:25:44	34344/34344	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:51:10%20GMT	https://analytics.soccerment.com/en/player/196680/patrik-schick-1996-01-24	F:Versus/versus/analytics.soccerment.com/en/player/196680/patrik-schick-1996-01-24.html	(from https://analytics.soccerment.com/)
23:25:46	86147/86147	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2017:51:12%20GMT	https://analytics.soccerment.com/en/team/bayer-04	F:Versus/versus/analytics.soccerment.com/en/team/bayer-04.html	(from https://analytics.soccerment.com/)
23:25:47	4920/4920	---M--	200	added ('OK')	image/png	etag:%22d43df9313eda70cbde32637cdeab2764%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/bayer_04_s.png	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/team_logos/bayer_04_s.png	(from https://analytics.soccerment.com/)
